Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,8950,1,7,136.7,1,3,36,8,9,129.8,1,0,0,1,0,0,37,0,0,6,4,5,1.8e-07,0,2,5,9,5,13.5501655,0,11.7,0.8,2.35,1
1,41,1,9770,1,1,114.6,1,39,35,3,7,107.5,1,0,0,1,0,1,28,0,0,6,5,3,6.3e-07,0,0,5,6,3,9.62593328,0,7.6,-0.8,3.51,1
2,1,4,37,1,1,156.8,1,39,16,8,3,132.0,1,0,0,1,0,0,19,0,3,7,6,1,11.04418625,0,0,0,16,3,10.42516469,0,11.9,2.7,-0.96,1
1,1,2,9445,1,1,144.1,1,2,2,2,8,114.3,0,0,0,1,1,0,28,0,0,0,5,7,11.17272911,0,0,6,18,6,12.78720982,0,7.6,0.5,2.38,1
1,34,1,9360,1,1,145.1,1,36,19,1,8,131.9,1,0,0,1,1,0,25,0,0,11,11,8,10.23764483,0,0,6,7,6,14.28632868,0,10.6,-0.1,0.3,1
1,12,1,9462,1,1,139.6,1,39,37,3,10,118.6,1,0,0,1,1,0,26,0,0,7,7,4,14.333869,0,0,6,7,2,10.55400568,0,7.6,1.8,1.15,1
1,1,1,9104,1,4,135.3,1,24,2,8,12,104.7,0,0,0,1,1,0,27,0,5,6,12,6,8.53261458,0,4,6,7,3,12.10532542,0,7.6,1.5,-1.24,1
1,20,2,9347,1,1,190.0,1,17,34,8,10,118.3,1,0,0,1,0,0,40,0,0,6,6,8,9.2368789,0,0,6,9,6,12.86710779,0,12.6,3.0,-4.06,1
1,41,1,9443,1,1,168.0,1,39,2,0,7,121.5,1,0,0,1,0,1,19,0,0,0,6,6,10.07383487,0,3,0,11,3,12.98029061,0,11.8,1.4,3.51,1
1,41,1,8925,1,1,143.7,1,39,35,9,9,119.2,0,0,0,0,1,0,19,0,0,6,11,0,11.89330356,0,0,13,17,3,13.45137877,0,12.6,0.4,-0.47,1
1,1,1,9439,1,8,134.3,1,21,1,8,6,140.9,1,0,0,1,0,0,19,0,0,6,8,6,9.16459538,0,0,5,13,4,11.22135657,0,7.6,-0.8,-0.51,1
1,40,1,8875,1,1,132.1,1,37,35,0,7,127.0,1,0,0,1,0,0,50,0,0,6,7,11,11.03086174,0,6,5,30,8,12.17391818,0,12.5,-0.8,-0.41,1
1,47,1,9171,1,1,145.0,1,1,35,3,10,108.7,1,0,0,1,0,0,30,0,0,5,6,5,8.27153426,0,0,8,6,0,13.99963443,0,12.0,0.8,2.32,1
1,38,1,9991,1,1,148.2,1,23,38,9,11,123.2,1,0,0,1,0,1,42,0,17,6,8,4,11.53875195,0,0,6,8,2,10.86240749,0,15.7,3.7,2.13,1
1,13,1,9198,1,1,138.2,1,1,17,9,6,130.7,1,0,0,1,0,0,22,0,0,6,0,2,9.95133008,0,0,6,10,5,14.31728852,0,11.4,3.0,2.28,1
1,4,4,9991,1,28,134.5,1,36,35,9,5,112.4,1,0,0,1,0,0,63,0,0,6,8,7,12.29972657,0,0,6,10,5,10.64499657,0,15.4,-0.1,2.21,1
1,14,1,9409,1,21,144.2,1,40,19,9,10,119.3,1,0,0,0,0,1,20,0,0,6,9,1,2.11e-06,0,1,6,13,7,12.21922087,0,12.2,1.3,1.97,1
1,41,1,7589,1,1,144.2,1,41,35,9,13,95.1,1,0,0,1,0,0,27,0,0,0,7,7,11.20618,0,0,0,13,5,15.57536186,0,11.1,1.8,-1.12,1
2,33,1,9449,1,1,137.4,1,39,3,2,8,131.6,1,0,0,1,0,0,28,0,0,6,8,1,9.58015365,0,0,6,18,5,15.16570968,0,7.6,0.9,1.57,1
1,32,1,9567,1,1,114.0,1,40,3,9,10,104.5,1,0,0,1,0,0,18,0,0,5,7,3,2.16e-06,0,0,5,8,1,12.67369593,0,13.9,1.8,2.37,1
2,36,1,8892,0,1,121.0,1,22,1,9,10,105.1,1,0,0,1,0,0,19,0,0,5,7,9,12.67897273,0,0,6,8,1,13.52044906,0,8.3,1.7,1.9,1
1,1,1,9413,1,42,143.2,1,3,2,4,10,116.5,1,0,0,1,0,0,19,0,0,6,9,7,11.93366523,0,0,5,13,4,1.748e-05,0,10.2,1.5,-1.71,1
1,16,1,9459,0,42,138.2,1,2,36,8,2,112.5,1,0,0,1,0,0,19,0,0,7,7,9,14.20552613,0,0,5,11,2,9.37531608,2,10.2,-0.8,0.9,1
1,4,1,9399,1,1,115.8,1,38,1,6,195,121.4,1,0,0,1,1,0,18,0,0,6,6,5,10.02344708,0,0,6,9,2,15.67564275,0,12.3,0.2,0.68,1
1,2,1,9991,1,1,130.0,1,38,33,4,11,111.2,1,0,0,1,0,0,36,0,0,5,0,0,14.24203232,0,3,6,23,3,14.65560562,0,10.2,0.8,0.77,1
2,37,1,9991,1,1,133.1,1,37,16,8,9,106.4,1,0,0,1,1,0,23,0,0,14,4,4,9.87755368,0,0,6,13,1,15.14546522,0,10.7,0.1,3.51,1
1,32,1,9592,1,1,135.4,1,40,36,8,12,117.1,1,0,0,1,1,0,54,0,0,6,7,5,13.08760678,0,0,6,12,7,12.52282636,0,7.6,-0.4,0.86,1
1,18,1,8967,1,1,133.1,1,1,35,9,7,126.6,0,0,0,1,0,0,24,0,0,7,7,10,9.15223662,0,0,6,16,5,12.67529306,0,8.5,1.6,-4.06,1
1,32,1,8860,1,4,137.8,1,24,1,8,11,123.8,1,0,0,1,1,0,20,0,0,6,6,0,11.01642044,0,0,5,0,3,9.43162264,0,11.6,0.9,1.34,1
1,13,1,9521,1,1,127.1,1,39,36,9,4,110.0,1,0,0,1,1,1,18,0,0,6,7,5,8.92685678,0,0,6,9,6,12.94041439,0,12.6,0.5,3.51,1
1,1,1,8930,1,26,134.0,1,19,33,4,12,114.4,1,0,0,1,0,0,19,0,0,6,6,7,10.63864236,0,0,6,7,5,14.89933644,0,13.0,-0.0,2.27,1
1,1,1,9991,1,28,141.1,1,37,16,1,9,123.8,1,0,1,1,0,0,18,0,0,6,5,0,11.99993815,0,0,6,0,5,12.76762838,0,11.9,3.7,-0.16,1
1,17,5,9116,1,1,137.3,1,37,34,3,5,117.4,1,0,0,1,0,0,20,0,1,6,19,1,8.5628596,0,0,11,0,3,15.05035137,0,8.6,0.7,2.3,1
1,12,1,9065,1,1,144.3,1,2,35,2,194,111.3,0,0,0,1,0,1,36,0,0,6,7,6,11.69418185,0,0,10,20,4,10.20012553,0,10.1,0.3,2.13,1
1,42,1,9145,1,1,154.8,1,37,36,4,13,106.0,0,0,0,1,0,0,47,0,0,6,8,2,7.3e-07,0,0,5,7,3,13.5932726,0,12.2,1.5,-2.29,1
1,16,1,8983,1,9,139.4,1,38,1,6,7,113.3,1,0,0,1,0,1,27,0,0,19,6,4,12.38112103,0,11,0,10,4,10.31035176,0,7.6,1.8,2.31,1
1,8,1,9110,1,1,146.6,1,37,35,9,4,118.3,0,0,0,1,0,0,19,0,0,6,9,3,9.64504034,0,0,6,6,4,14.45719048,0,12.0,1.5,-0.22,1
1,41,1,8990,1,1,119.0,1,19,37,9,8,129.6,1,0,0,1,0,0,29,0,0,6,0,0,10.28406355,0,0,11,7,3,13.14352404,0,11.6,-0.8,-4.06,1
2,1,1,9586,1,1,130.5,1,1,1,9,10,105.9,1,0,0,1,0,0,19,0,0,0,7,0,13.16969574,0,0,6,10,0,13.22704234,0,12.7,1.5,2.38,1
1,38,6,9991,1,1,131.0,1,38,35,4,8,95.8,1,0,0,1,0,0,22,0,0,6,5,0,8.94027395,0,0,8,7,3,10.09642616,0,10.6,3.7,0.8,1
2,1,1,9355,1,1,126.7,1,38,34,3,6,102.2,1,0,0,1,0,0,19,0,0,0,0,4,1.16e-06,0,0,6,11,3,14.19343156,0,14.2,1.6,2.27,1
1,43,1,9713,1,42,152.0,28,40,37,6,148,126.1,1,0,0,1,1,0,22,0,0,6,0,11,9.31410201,0,0,7,10,3,11.658405,0,13.1,0.9,-4.06,1
1,44,6,9432,1,1,141.5,1,36,34,9,7,111.4,1,0,0,1,0,0,18,0,0,6,8,1,8.91920654,0,0,6,8,5,6.15e-06,0,7.6,2.8,0.41,1
1,40,1,9546,0,1,141.2,1,39,34,8,2,97.2,1,0,0,1,0,0,19,0,0,6,9,0,7.74444926,0,0,6,9,6,2.353e-05,0,10.7,3.7,-3.0,1
1,33,1,8957,1,29,190.0,1,38,1,9,10,135.4,1,0,0,1,0,0,18,0,15,5,0,0,8.05298396,0,0,0,9,3,13.66553432,0,11.8,-0.8,-2.57,1
1,19,1,7882,0,1,143.6,1,20,35,63,7,121.7,0,0,0,1,1,0,51,0,7,6,12,3,11.78052642,0,0,5,17,2,14.45429713,0,8.6,3.7,3.51,1
1,34,1,8945,1,1,132.0,1,38,1,10,10,123.2,1,0,0,1,0,0,40,0,0,6,9,5,8.85997805,0,0,6,7,0,10.1341387,0,8.8,3.7,0.06,1
1,37,1,9405,1,1,122.3,1,39,17,8,1,127.1,1,0,0,1,1,0,20,0,0,6,6,5,10.97583545,0,0,6,13,2,3e-06,0,9.4,2.8,-4.06,1
1,39,1,9578,1,1,135.7,1,40,36,8,8,116.8,1,0,0,1,0,0,19,0,0,6,7,6,9.91116285,0,0,5,11,3,14.28063564,0,12.9,1.3,2.22,1
1,48,1,9519,1,1,138.2,1,35,35,9,8,99.4,1,0,0,1,0,0,19,0,4,6,10,7,10.38694531,0,8,5,8,16,9.63786363,0,13.2,-0.8,-2.35,1
1,35,1,9503,1,1,145.0,1,20,1,8,6,116.5,1,0,0,1,1,0,61,0,0,5,0,6,10.42680432,0,0,0,6,0,12.62540806,5,12.5,0.4,-4.06,1
1,1,2,9697,1,37,134.3,1,1,35,5,8,105.0,1,0,0,1,1,0,19,0,8,7,0,8,11.67161229,0,11,6,7,0,10.92770392,0,11.9,3.7,0.69,1
1,56,1,9458,1,1,152.1,1,4,18,9,9,112.2,1,0,0,1,0,0,19,0,4,6,8,0,9.55571666,0,6,6,12,1,12.13117639,0,13.0,0.2,2.32,1
1,35,1,9385,1,5,172.1,1,39,34,9,10,114.1,1,0,0,0,0,0,28,0,0,7,7,6,9.84626549,0,0,7,22,6,15.12216701,0,13.3,1.0,2.25,1
1,40,1,8992,1,1,146.3,1,22,3,4,11,115.6,0,0,0,1,0,1,18,0,0,13,6,0,9.03191297,0,0,0,14,0,13.15757505,0,10.7,3.0,1.87,1
1,14,2,9435,1,1,115.7,1,37,36,3,11,112.5,1,0,0,1,0,0,18,0,0,7,7,3,12.27411618,0,0,6,18,4,12.79201955,0,16.2,-0.8,-4.06,1
1,43,1,9385,1,20,130.6,1,41,39,8,10,114.3,1,0,1,1,0,0,22,0,0,8,10,0,10.28061701,0,1,5,17,7,12.61104789,0,7.6,0.4,1.39,1
1,3,2,9604,1,1,130.6,1,38,2,3,7,95.9,1,0,0,1,0,0,52,0,0,6,7,0,10.42819524,0,0,6,11,5,10.93461649,0,13.3,3.7,-0.99,1
1,1,1,9460,1,1,171.7,1,34,35,0,6,149.6,0,0,0,1,0,0,21,0,0,6,8,8,9.32957695,0,0,6,8,0,1.44e-06,0,8.5,1.7,-1.62,1
1,39,1,9991,1,22,119.7,1,39,15,8,2,112.2,0,0,0,1,0,0,24,0,0,6,7,6,1.21e-06,0,1,5,12,3,13.05697809,0,13.4,1.3,1.75,1
3,45,1,8917,1,33,158.9,1,36,35,9,4,122.9,1,0,0,0,0,0,20,0,0,6,12,4,9.3050707,0,0,5,19,5,14.290375,0,10.0,3.7,3.51,1
1,1,1,9037,1,1,141.6,1,39,34,8,11,124.4,0,0,0,0,0,0,21,0,0,5,6,7,10.85215745,0,0,5,12,7,12.86721639,0,12.1,3.1,3.51,1
1,1,1,8933,1,1,145.1,1,39,34,2,10,110.4,1,0,0,0,0,0,29,0,0,5,0,6,12.38890118,0,0,5,12,3,13.76206937,0,8.6,-0.8,3.51,1
1,16,1,8963,1,1,166.0,1,20,35,0,6,138.9,0,0,0,1,0,0,18,0,0,6,5,5,12.75753572,0,0,6,21,4,13.25110204,0,16.2,-0.4,-1.36,1
1,5,1,9991,1,40,134.3,1,1,1,9,11,96.0,1,0,1,1,1,1,23,0,0,6,8,8,10.44628682,0,0,6,7,0,10.07121315,0,10.2,2.8,-0.39,1
1,39,1,9004,1,1,144.1,1,39,16,9,10,113.8,0,0,0,1,0,0,49,0,0,8,7,4,12.22529499,0,0,6,8,3,14.7958324,0,12.2,0.4,3.51,1
1,39,1,8902,1,1,138.3,1,34,38,9,9,103.6,0,0,0,1,0,0,19,0,0,7,7,6,8.74752968,0,0,6,22,5,15.20743965,0,10.1,-0.3,-4.06,1
2,14,1,7210,1,35,132.5,1,38,1,8,10,103.9,1,0,0,1,0,0,19,0,0,6,6,6,11.11810364,0,1,6,16,3,15.60869866,4,13.0,-0.8,3.51,1
1,1,1,9400,1,1,138.8,1,1,36,8,9,126.9,1,0,0,1,0,0,26,0,0,0,7,7,5.9e-07,0,0,6,6,20,8e-08,0,10.1,1.7,-3.27,1
1,1,1,9387,1,1,141.5,1,35,34,6,8,105.6,1,0,0,1,0,0,25,0,0,6,9,7,11.71025004,0,0,6,7,3,11.05189106,0,12.5,3.7,1.44,1
1,34,3,9381,1,1,125.2,1,22,1,8,10,132.7,1,0,0,1,0,0,60,0,0,6,0,2,8.71647254,0,0,9,17,8,1.301e-05,0,7.6,-0.3,-4.06,0
1,43,1,9373,1,37,153.9,1,37,17,3,10,132.2,1,0,0,1,1,0,19,0,0,6,0,14,11.12806298,0,0,5,9,3,10.19343136,0,7.6,2.6,2.09,1
1,13,1,9379,1,10,140.0,1,36,16,1,7,140.1,1,0,0,1,0,0,29,0,0,7,6,1,11.60272651,0,0,8,17,2,10.19128152,0,11.7,1.5,1.24,1
1,1,1,8854,1,1,139.6,1,39,16,3,8,132.7,1,0,0,1,1,0,19,0,0,6,10,7,9.64900344,0,4,5,7,1,12.43548623,0,12.0,0.6,2.01,0
1,30,1,9991,1,1,128.2,1,37,37,8,4,120.6,1,0,0,1,0,1,18,0,0,6,0,6,13.27737054,0,0,5,0,4,14.33058135,0,16.2,1.8,-0.53,1
2,34,1,8900,1,1,145.6,1,19,37,93,3,122.7,1,0,0,1,0,0,21,0,0,5,8,7,11.93696875,0,0,8,15,5,9.33024663,0,11.8,-0.8,-2.59,1
1,16,2,9508,1,16,123.4,1,34,36,5,12,114.8,1,0,0,1,0,1,25,0,0,6,9,8,10.291605,0,0,6,15,3,15.56433656,0,8.8,3.7,2.24,1
2,15,1,9432,1,1,134.0,1,2,34,9,10,110.1,1,0,0,1,1,0,20,0,0,6,7,4,9.72549463,0,0,8,10,4,15.32950714,0,14.3,-0.8,-0.12,1
1,34,3,9991,1,29,135.1,1,1,38,9,10,114.4,1,0,0,1,0,1,19,0,0,6,0,0,12.28973646,0,0,6,14,1,15.4089271,0,8.7,0.6,3.51,0
1,6,1,9010,1,26,144.0,1,40,36,9,10,105.3,1,0,0,1,0,1,24,0,1,6,7,3,11.21809192,0,0,6,5,0,10.0596996,0,7.6,-0.8,-0.02,1
1,35,1,9481,1,17,124.6,1,39,35,0,11,103.1,1,0,0,1,1,0,20,0,0,5,8,5,12.10499324,0,3,5,10,1,14.75911926,0,14.6,-0.2,1.44,1
1,35,1,8836,0,1,142.8,1,37,38,3,12,95.5,0,0,0,1,0,0,19,0,0,6,8,0,9.98650184,0,0,6,27,0,13.44299016,0,15.4,1.5,2.03,1
1,1,1,9404,1,1,145.1,1,41,1,9,10,100.3,1,0,0,1,0,0,19,0,0,6,7,1,15.11503252,0,0,6,8,2,9.91096673,0,12.0,-0.8,0.83,0
1,1,1,9370,1,1,106.3,1,37,37,9,11,140.1,1,0,0,1,1,0,58,0,0,9,3,6,9.88580466,0,0,5,8,6,14.39446208,0,11.9,1.8,1.12,1
1,33,1,8990,1,27,136.9,1,40,34,8,9,111.3,0,0,0,1,0,0,19,0,0,0,6,8,9.79682203,0,0,7,0,0,11.15376948,0,11.5,0.8,-0.61,1
1,40,1,9991,1,13,140.1,1,40,1,8,8,121.3,0,0,0,1,0,0,20,0,0,6,8,0,12.74765426,0,0,6,7,3,1.21e-06,0,10.2,1.4,3.51,1
1,1,1,9383,0,1,190.0,1,1,15,3,10,101.4,0,0,0,1,0,0,48,0,0,6,0,9,13.59197728,0,0,5,9,3,13.23256048,0,8.9,1.4,-3.48,1
1,45,3,9855,1,30,169.0,1,38,38,2,11,129.6,1,0,0,1,1,0,36,0,0,6,7,3,8.79044436,0,12,6,9,1,1.83e-06,0,13.3,0.1,0.17,1
2,1,1,9012,1,1,144.8,1,37,33,9,7,126.0,0,0,0,1,0,0,22,0,0,6,0,7,12.22716241,0,2,5,9,0,13.62957482,0,10.0,2.9,2.1,1
1,19,1,9683,1,1,126.5,1,33,16,8,75,103.0,0,0,0,1,0,0,39,0,0,6,4,3,11.24616201,0,0,0,11,0,9.14271528,0,10.1,2.8,-4.06,1
1,4,1,9272,1,35,144.3,1,1,1,2,8,108.5,1,0,0,1,0,1,19,0,0,6,2,8,9.66557235,0,0,6,6,7,12.67414092,0,11.5,0.2,-0.23,1
1,43,1,9432,1,1,140.6,1,34,36,10,11,135.1,1,0,0,1,0,0,22,1,13,6,11,0,12.4960091,0,0,6,11,0,11.23695168,0,9.3,0.6,-2.75,1
1,1,2,9511,1,1,126.7,1,1,35,3,11,102.3,0,0,0,1,0,1,19,0,0,7,8,0,12.03022718,0,0,6,10,5,11.1403054,0,12.7,0.8,2.39,1
1,1,1,34,1,1,140.4,1,37,34,6,10,107.5,1,0,0,1,0,0,18,0,0,6,10,7,11.33635262,0,0,6,10,2,13.55626899,0,7.6,-0.8,-0.58,1
1,31,2,9405,1,1,190.0,1,38,37,0,10,126.6,1,0,0,1,0,1,26,0,0,5,7,2,7.79065779,0,0,5,17,0,12.54368516,0,12.4,1.4,3.51,1
1,42,2,9165,1,1,123.8,1,39,1,1,10,128.5,1,0,0,1,0,0,28,0,0,8,0,6,12.63886379,0,6,6,8,3,15.14952066,0,14.6,1.8,1.34,1
1,2,3,9003,1,1,141.6,1,39,1,9,9,132.4,1,0,0,1,0,0,19,0,0,6,8,5,11.57797292,0,0,6,24,3,13.25116468,2,12.3,0.5,-1.14,1
1,41,1,9991,1,8,141.4,1,1,36,9,8,137.5,1,0,0,1,0,0,22,0,0,5,7,7,1.8e-07,0,2,7,14,0,13.6495024,0,16.2,-0.8,3.51,1
1,15,1,8970,1,1,130.7,1,23,35,9,11,119.5,1,0,0,1,0,0,18,0,0,6,4,1,7.91492516,0,0,6,7,4,14.66503629,0,8.4,-0.8,-4.06,1
2,1,1,9801,1,1,135.3,1,6,36,8,9,125.8,0,0,0,1,0,0,38,0,0,6,0,4,8.70097322,0,0,5,10,2,13.35508832,0,11.2,1.6,-0.77,1
1,44,1,8897,1,1,145.7,1,39,16,8,10,98.8,1,0,0,1,0,0,18,1,0,5,7,5,10.14735567,0,11,8,22,1,12.8614583,0,10.4,1.5,0.37,1
2,21,1,9406,1,1,159.6,1,2,1,8,8,130.9,0,0,0,1,1,0,23,0,0,8,14,8,10.60680823,0,3,0,11,4,1.156e-05,0,10.4,-0.2,-3.08,1
1,46,1,9400,1,1,131.0,1,39,2,9,8,135.5,0,0,0,1,0,0,58,0,0,7,8,2,13.99533481,0,0,0,13,4,13.96273663,0,7.6,3.7,2.15,1
1,31,1,7700,1,1,141.3,1,35,1,8,9,96.3,1,0,0,1,1,0,19,0,0,6,7,3,11.75646683,0,0,8,8,0,12.02424608,0,7.6,-0.8,0.11,1
1,45,1,9547,0,1,134.3,1,36,20,1,8,127.2,0,0,0,1,0,0,23,0,0,6,4,2,11.68399896,0,0,6,11,3,10.64512728,0,10.2,0.5,0.64,1
1,33,1,9112,1,1,129.7,1,39,34,86,6,133.4,1,0,0,1,1,0,21,0,0,6,8,8,9.89059676,0,4,6,0,4,13.79371478,0,13.2,0.4,0.83,1
1,1,1,7465,1,1,122.8,1,38,16,5,6,108.9,1,0,0,1,0,1,19,0,0,6,8,5,11.05330424,0,0,5,10,0,15.54359097,0,12.4,1.8,-0.88,1
1,44,1,9486,1,1,152.3,1,16,36,3,10,124.7,0,0,0,1,1,0,31,0,0,0,7,6,9.85396846,0,5,6,9,4,13.64402089,0,16.2,1.7,1.98,1
1,38,1,9436,1,1,132.2,1,1,16,2,11,115.7,0,0,0,1,1,0,30,0,0,6,8,7,8.64057671,0,0,0,5,0,15.65572568,0,7.6,1.6,2.16,1
1,43,1,9366,1,25,137.7,1,37,33,4,5,104.3,1,0,0,1,0,0,19,0,0,6,4,5,2e-06,0,0,8,7,0,13.96394355,0,12.2,0.8,-0.68,1
1,16,1,9367,1,1,138.4,1,36,38,8,9,117.2,1,0,0,1,0,0,23,0,0,6,8,7,8.93207931,0,3,6,8,3,12.66094714,2,13.3,1.4,2.23,1
2,1,1,9377,1,1,156.5,1,39,16,9,8,132.4,0,0,0,1,0,1,30,0,0,6,0,7,12.87848302,0,0,5,12,0,11.0607374,0,12.9,-0.8,0.11,1
1,18,2,9089,1,1,126.8,1,40,38,9,12,120.5,0,0,0,1,0,0,23,0,0,6,8,7,11.46964125,0,0,5,9,1,10.10875401,0,10.1,2.8,-0.06,1
1,42,1,9401,1,1,115.1,1,40,17,8,12,96.3,1,0,0,1,0,0,19,0,16,6,9,5,11.40433498,0,0,6,7,0,8.52688256,0,10.1,1.7,3.51,1
1,14,1,9530,1,33,125.0,1,32,35,0,10,128.6,1,0,0,1,0,0,29,0,18,5,10,0,13.80108686,0,0,5,0,7,12.29519454,4,11.5,2.8,2.12,1
1,35,1,9501,1,1,131.1,1,38,1,8,7,95.4,1,0,0,1,0,0,30,0,0,6,7,3,9.6378883,0,0,6,16,1,12.38551577,0,7.6,-0.8,-0.1,1
1,1,1,9393,1,1,146.6,1,21,15,4,7,96.7,0,0,0,1,0,0,25,0,0,6,8,0,10.40624727,0,0,0,12,3,15.98581251,0,9.3,-0.8,1.53,1
2,1,1,9446,1,1,121.4,1,36,16,9,9,116.5,0,0,0,1,1,0,19,0,14,6,0,2,11.73921556,0,0,6,0,0,15.74168365,0,7.6,0.8,-0.57,1
2,36,1,8839,1,34,138.2,1,37,15,9,10,144.2,1,0,1,1,0,0,54,0,19,6,9,8,10.79649072,0,5,5,15,4,7.71538436,0,8.8,1.2,-4.06,1
1,1,1,9453,1,1,137.9,1,18,38,2,9,124.4,1,0,0,1,0,0,38,0,0,10,5,6,11.49599229,0,0,5,8,4,1.921e-05,0,7.6,1.6,-0.18,1
1,34,1,9418,1,1,137.1,1,37,1,8,8,111.1,1,0,0,1,0,0,65,0,1,6,4,6,7.44030412,0,0,12,8,1,10.62168849,0,15.6,-0.8,-4.06,1
1,15,2,7541,1,1,133.3,1,1,4,8,9,122.5,0,0,0,1,0,0,43,0,0,5,8,18,13.01355069,0,0,8,7,6,12.14782438,0,11.5,0.6,1.95,1
1,35,1,9423,1,1,131.9,1,4,37,8,9,113.3,0,0,0,1,0,0,55,0,0,6,8,7,13.4508759,1,0,13,6,3,10.30483213,0,10.4,1.0,1.54,1
1,37,1,9044,1,1,132.1,1,39,1,8,11,125.0,1,0,0,1,0,0,27,0,0,6,13,7,10.93157575,0,0,0,8,3,14.85489062,0,8.5,-0.3,-2.9,1
1,22,4,9047,1,1,144.4,1,33,1,3,8,111.4,1,0,0,1,0,0,19,0,0,7,6,5,10.97549351,0,0,6,7,4,10.06413487,0,7.6,0.9,-1.43,1
1,33,1,9336,1,1,137.3,1,1,36,9,6,130.8,1,0,0,1,1,0,59,0,0,6,6,4,11.20816422,0,0,6,5,3,11.05766274,0,11.1,3.0,-0.25,1
1,41,1,9410,1,3,145.8,1,18,35,8,10,107.7,1,0,0,1,0,0,28,0,11,8,6,8,12.29121348,0,0,5,13,5,12.15446996,0,12.5,0.2,1.94,1
1,34,1,9531,1,1,124.6,1,18,37,8,11,133.1,0,0,0,1,0,1,27,0,0,0,0,4,9.77129679,0,0,8,10,6,11.04165628,4,10.7,-0.8,3.51,1
1,15,1,9991,1,30,148.3,1,21,18,3,12,107.9,1,0,0,1,1,0,18,0,0,6,9,8,9.43045907,0,0,6,14,3,13.85148586,0,13.3,1.6,-0.4,1
1,37,1,9413,1,1,137.5,1,39,35,5,12,132.5,1,0,0,1,0,0,19,0,3,0,9,5,12.98547297,0,0,8,17,5,10.54244788,0,16.2,-0.1,1.29,1
1,43,2,8982,1,8,131.5,1,37,1,3,9,107.9,1,0,0,1,0,0,20,0,0,8,6,4,7.9383755,0,0,0,10,2,14.11732112,1,12.2,3.0,-3.15,0
1,1,1,8089,1,1,143.6,1,38,1,5,8,114.1,0,0,0,1,0,1,18,0,0,7,13,2,9.9208591,0,2,0,7,3,12.85266257,0,7.6,2.7,3.51,1
2,14,2,9301,1,1,122.7,1,1,35,8,9,106.1,1,0,0,1,0,0,32,0,8,6,8,5,3.75e-06,0,0,5,8,0,12.1335378,0,11.7,1.0,2.1,1
1,16,1,9394,1,24,140.8,1,39,34,0,9,124.2,1,0,0,1,1,1,19,1,0,5,8,0,12.04023296,0,1,5,8,5,14.27019754,0,15.6,3.7,2.03,1
1,33,1,7402,1,1,120.3,1,16,1,9,3,98.4,0,0,0,1,1,0,52,0,0,0,7,11,1.444e-05,0,0,6,11,5,12.5819335,0,16.2,-0.8,0.28,1
1,43,2,9675,1,1,135.3,1,2,34,8,3,112.1,1,0,0,1,0,0,18,0,0,7,8,8,1.6e-07,0,0,6,0,9,12.86207097,0,10.2,-0.8,-0.58,1
1,41,1,9171,1,1,139.8,1,39,20,8,11,122.3,1,0,0,1,0,0,19,0,0,0,5,8,8.32654602,0,0,0,9,3,13.69590901,0,10.7,0.7,-2.56,1
1,19,1,9400,1,11,136.3,1,38,1,3,9,135.9,1,0,0,1,0,0,21,0,0,0,10,10,11.4975735,0,12,6,10,0,14.21828286,0,9.7,0.4,-2.6,1
2,36,1,7398,1,1,142.0,1,2,35,4,5,97.8,0,0,0,1,0,0,25,0,0,7,7,2,9.98274825,0,0,0,11,8,13.28528193,0,12.0,3.7,3.51,0
1,1,2,9991,1,1,134.5,1,4,1,10,10,113.9,1,0,0,1,0,1,19,0,0,6,7,0,10.56741207,0,0,5,16,4,13.24753274,0,12.6,3.1,2.14,1
1,1,3,9991,1,1,129.6,1,19,36,8,9,113.0,1,0,0,1,1,1,20,0,0,6,8,4,3.31e-06,0,10,6,7,3,10.76455968,0,16.2,0.3,-0.97,1
1,1,1,9405,1,1,126.6,1,39,39,3,10,120.5,1,0,0,1,0,1,23,0,0,6,7,0,8.66748728,0,6,14,12,0,3.917e-05,0,11.2,1.5,-4.06,1
1,1,1,8981,1,1,124.3,1,39,18,9,10,115.0,0,0,0,1,0,0,19,0,0,8,7,6,10.78680567,0,0,6,10,6,13.54871886,2,9.0,0.7,-2.75,1
1,34,1,9547,1,36,118.7,1,1,1,3,122,102.3,0,0,0,1,0,0,32,0,0,7,0,10,6.31e-06,0,0,5,0,8,12.39205504,0,14.0,2.8,-2.66,1
1,41,1,9129,1,1,136.6,1,37,34,9,9,125.2,1,0,0,0,0,0,63,0,0,6,4,0,13.11450731,0,0,6,9,2,11.38546125,2,7.6,-0.8,-4.06,1
